"IDENCCC","ORDENTRA","NUTS1","CNACE","ESTRATO2","CONTROL","MERCADO","REGULACION","SEXO","TIPOPAIS","CNO1","RESPONSA","ESTU","ANOANTI","MESANTI","TIPOJOR","TIPOCON","FIJODISM","FIJODISD","VAL","VAN","PUENTES","JAP","JSP1","JSP2","HEXTRA","DRELABM","SIESPM1","DSIESPM1","SIESPM2","DSIESPM2","SALBASE","EXTRAORM","PHEXTRA","COMSAL","COMSALTT","IRPFMES","COTIZA","BASE","DRELABAM","DRELABAD","SIESPA1","DSIESPA1","SIESPA2","DSIESPA2","SIESPA3","DSIESPA3","SIESPA4","DSIESPA4","RETRINOIN","RETRIIN","GEXTRA","VESPNOIN","VESPIN","ANOS2","FACTOTAL"
11273,3,5,"C1",2,2,2,3,1,1,"A0",0,4,29,4,1,1,0,0,25,0,0,1740,40,0,0,31,6,0,6,0,1270.05,1573.57,0,3122.42,0,1752.38,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,83399.29,0,21808.18,677.82,0,5,6.88
14063,4,4,"I0",1,2,1,2,1,1,"G0",0,3,9,11,1,1,0,0,0,30,0,1786,40,0,0,31,6,0,6,0,1020.63,0,0,224.58,87.12,145.89,95.37,1501.91,12,0,6,0,6,0,6,0,6,0,18029.09,0,2034.96,0,0,3,165.82
12396,23,2,"O0",3,1,1,5,6,1,"C0",0,6,6,2,1,2,0,0,27,0,3,1393,36,40,0,31,6,0,6,0,1506.45,0,0,651.37,0,288.66,160.95,2534.67,12,0,6,0,6,0,1,365,6,0,23063.47,0,3240.78,76.92,0,4,48.12
4162,5,6,"C1",2,2,2,2,6,1,"L0",0,4,1,1,1,1,0,0,0,30,0,1759,40,0,0,31,6,0,6,0,1234.44,0,0,68.83,0,144.53,100.54,1583.34,12,0,1,6,6,0,6,0,6,0,20373.95,119.22,4540.63,63.23,0,2,6.3
24210,15,5,"Q0",3,2,1,2,1,1,"N0",0,3,9,10,1,1,0,0,22,0,0,1704,40,0,0,31,1,25,6,0,1227.63,0,0,0,0,122.76,119.58,1883.09,12,0,1,48,6,0,6,0,6,0,16007.23,1594.46,2870.16,0,0,6,51.72
19936,2,1,"N0",1,2,1,1,1,1,"I0",0,3,16,11,1,1,0,0,0,31,0,1782,40,0,0,31,6,0,6,0,1087.2,1979.53,0,325.41,87.9,179.7,115.85,1824.37,12,0,6,0,6,0,6,0,6,0,22835.52,0,3110.65,0,0,5,4.34
23353,12,5,"J0",3,2,4,3,6,1,"C0",0,7,0,2,1,2,0,0,23,0,7,1800,40,0,0,31,1,20,6,0,1675.37,0,0,0,0,33.51,106.36,1675.01,4,14,1,53,6,0,6,0,6,0,4416.44,3056.9,0,0,0,3,23.09
5593,4,4,"Q0",2,2,1,1,6,1,"H0",0,4,7,9,1,1,0,0,25,0,0,1720,40,0,0,31,6,0,6,0,990,0,0,565.98,150,91.02,101.91,1604.93,12,0,6,0,1,77,6,0,6,0,15830.69,0,1913.47,0,0,3,47.84
12163,7,2,"Q0",2,1,1,5,6,1,"H0",0,4,29,9,1,1,0,0,28,0,8,1592,35,30,0,31,6,0,6,0,1640.72,0,0,1165.25,351.19,505.9,154.21,3212.88,12,0,1,12,6,0,6,0,6,0,34135.9,802.65,0,0,0,6,43.37
7473,1,1,"E0",1,2,1,1,6,1,"P0",0,4,7,8,1,1,0,0,0,30,0,1800,40,0,0,31,1,30,6,0,1603.93,0,0,0,0,193.2,123.01,1937.1,12,0,1,7,6,0,6,0,6,0,6287.38,14479.45,1519.67,0,0,5,4.48
13391,2,2,"K0",2,2,2,1,1,1,"D0",0,7,23,7,1,1,0,0,26,0,2,1728,39,0,0,31,6,0,6,0,2564,0,0,2395.61,0,1132.86,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,68996.09,0,21975.6,1077.66,0,6,7
14350,17,2,"M0",3,2,4,3,1,1,"C0",0,6,4,10,1,1,0,0,0,30,0,1695,40,0,0,31,6,0,6,0,2782.15,0,0,223,0,571.92,222.16,3498.52,12,0,6,0,6,0,6,0,6,0,44721.36,0,7646.23,59.64,0,2,16.91
8592,4,6,"M0",1,2,1,2,6,1,"F0",0,6,2,2,1,1,0,0,22,0,0,1680,35,0,0,31,6,0,6,0,1153.22,0,0,70.59,0,61.19,138.9,1223.81,12,0,6,0,6,0,6,0,6,0,14157.78,0,0,0,0,3,18.22
2989,4,5,"Q0",1,2,2,1,6,1,"H0",0,4,7,6,2,1,0,0,0,30,2,920,20,0,0,31,6,0,6,0,1061.98,0,0,39.92,0,0,81.63,1285.55,12,0,1,4,6,0,6,0,6,0,12821,0,1934.4,0,0,2,301.57
18815,2,2,"H1",2,2,2,2,1,1,"D0",0,4,23,10,1,1,0,0,22,0,0,1724,40,0,0,31,6,0,6,0,1175.56,0,0,395.14,0,156.97,141.59,2229.71,12,0,6,0,6,0,1,365,6,0,24303.3,0,4709.1,0,0,4,37.01
21051,15,4,"I0",2,2,2,1,6,1,"H0",0,3,1,0,2,1,10,0,0,35,0,380,10,0,0,31,6,0,6,0,291.67,0,0,0,0,2.9,18.52,291.67,10,0,1,10,6,0,6,0,6,0,2563.92,82.08,146.7,0,0,2,39.66
6439,16,2,"C6",3,2,2,4,1,1,"D0",1,6,24,4,1,1,0,0,23,0,0,1616,37,0,0,31,1,31,6,0,3067.06,0,0,0,0,635.91,262.85,4139.4,12,0,1,69,6,0,6,0,6,0,37931.62,9467.47,10594.34,0,0,5,16.64
23092,3,2,"C7",2,2,4,2,1,1,"D0",0,5,27,3,1,1,0,0,0,30,14,1708,42,30,0,31,6,0,6,0,3396.76,0,0,428.11,0,841.47,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,59532.37,0,11609.83,0,0,5,23.05
8341,13,3,"N0",2,2,3,1,1,2,"D0",0,6,5,2,1,1,0,0,23,0,0,1800,39,0,0,31,1,31,6,0,4297.87,0,0,0,0,977.87,262.85,4139.4,12,0,6,0,1,114,6,0,6,0,42213.97,0,6747.71,309.37,0,3,131.89
9338,22,5,"K0",3,1,4,1,6,1,"D0",0,7,22,0,1,1,0,0,30,0,5,1700,40,0,0,31,6,0,6,0,2201.9,0,0,1937.5,0,729.98,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,52625.83,0,0,173.74,0,4,13.64
7715,6,5,"M0",3,2,2,1,6,1,"F0",0,3,20,3,2,1,0,0,27,0,2,1125,25,0,0,31,6,0,6,0,727,0,0,159,0,32,55,869,12,0,1,5,6,0,6,0,6,0,10107,114,1431,149,0,5,25.93
7715,14,5,"M0",3,2,2,1,1,1,"C0",0,6,3,0,1,1,0,0,24,0,2,1800,40,0,0,31,6,0,6,0,2000,0,0,53,0,333,159,2508,12,0,6,0,6,0,6,0,6,0,27171,0,3572,34,0,2,25.93
2963,14,5,"C6",3,2,1,2,1,2,"P0",0,3,13,6,1,1,0,0,0,30,0,1776,40,0,0,31,6,0,6,0,1769.48,0,0,286.93,0,318.74,149.05,2347.29,12,0,1,1,6,0,6,0,6,0,27647.78,50.16,3322.17,0,0,5,61.39
17279,5,6,"F0",1,2,2,2,1,1,"K0",0,2,3,5,1,1,0,0,0,31,0,1759,40,0,0,31,6,0,6,0,1391.61,0,0,375.2,0,208.37,113.01,1765.81,12,0,6,0,6,0,6,0,6,0,20864.03,0,0,0,0,4,146.67
15278,11,3,"C2",2,2,2,1,1,1,"M0",0,4,8,6,1,1,0,0,22,0,4,1768,40,0,0,31,6,0,6,0,1079.44,0,0,744.49,0,66.76,126.59,1993.72,12,0,6,0,6,0,6,0,6,0,20844.68,0,2742.26,0,0,5,7.69
23221,17,1,"J0",3,2,2,3,6,1,"C0",0,7,24,4,1,1,0,0,0,30,2,1556,37,30,0,31,6,0,6,0,4696.86,0,0,0,0,1382.77,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,78580,0,22217.61,0,0,5,10.41
12635,3,3,"C1",1,2,2,1,1,1,"L0",1,4,20,8,1,1,0,0,0,30,0,1768,40,0,0,31,6,0,6,0,1526.59,0,0,755.82,0,362.22,163.99,2582.64,12,0,6,0,6,0,6,0,6,0,30991.68,0,3602.76,0,0,4,2.86
21217,3,2,"J0",2,2,2,1,1,1,"E0",0,6,20,2,1,1,0,0,22,0,0,1700,35,0,0,31,6,0,6,0,1379.03,0,0,2971.97,0,1007.88,262.85,4139.4,12,0,1,2,6,0,6,0,6,0,57248.16,0,6000,963.84,0,4,11.94
3896,3,3,"K0",3,2,2,3,1,1,"F0",1,5,22,5,1,1,0,0,29,0,0,1682,38,45,0,31,1,31,6,0,2944.4,0,0,0,0,532.96,195.03,3071.4,12,0,1,181,6,0,6,0,6,0,22888.13,12444.64,0,0,0,5,22.26
9794,12,2,"G1",2,2,2,2,6,2,"P0",0,2,1,8,1,1,0,0,26,0,0,1784,40,0,0,31,6,0,6,0,1621.7,0,0,0,0,47.19,102.98,1621.7,12,0,1,13,6,0,6,0,6,0,18753.1,250.95,0,0,0,4,7.81
22756,24,6,"K0",3,2,2,3,1,1,"D0",0,7,21,0,1,1,0,0,26,0,0,1665,38,0,0,31,6,0,6,0,3705.86,0,0,2592.78,0,1883.61,262.85,4139.39,12,0,1,5,6,0,6,0,6,0,79033.27,508.75,8960.59,2113.57,0,5,64.88
16449,1,5,"R0",1,2,1,1,1,1,"D0",0,6,0,9,2,1,9,0,0,25,0,204,6,0,0,31,6,0,6,0,181.76,0,0,68.24,0,0,15.88,250,9,0,6,0,6,0,6,0,6,0,2009.23,0,0,0,0,3,136.62
8604,10,6,"C7",3,2,4,4,1,1,"M0",0,4,23,5,1,1,0,0,0,30,0,1726,40,0,0,31,6,0,6,0,1415.08,0,0,124.46,0,246.39,129.3,2036.1,12,0,6,0,6,0,6,0,6,0,24848.15,0,3804.11,221.24,0,5,105.64
123,12,3,"P0",3,1,1,5,6,1,"C0",1,6,32,7,1,1,0,0,26,0,0,1642,37,30,0,31,6,0,6,0,1238.68,0,0,2909.16,0,1024.52,198.69,4139.4,12,0,1,29,6,0,6,0,6,0,55371.29,2338.77,7136.42,0,0,6,217.75
17094,2,5,"H1",2,2,1,3,1,1,"N0",0,3,18,11,1,1,0,0,26,0,0,1739,40,0,0,31,6,0,6,0,755.78,0,0,1727.93,194.08,451.04,202.18,3183.95,12,0,6,0,6,0,6,0,6,0,36091.29,0,8143.06,0,0,4,88.83
12679,5,6,"C8",1,2,2,2,1,1,"C0",0,6,18,11,1,1,0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1537.07,273.49,0,42.99,0,175.34,120.08,1891.14,12,0,6,0,6,0,6,0,6,0,22717.56,0,3281.9,19.08,0,5,54.48
9789,5,4,"S0",4,2,2,2,1,1,"E0",1,6,21,10,1,1,0,0,22,0,0,1765,40,0,0,31,6,0,6,0,975.42,0,0,648.79,0,0,119.78,1886.25,12,0,6,0,6,0,6,0,6,0,23607.67,0,3148,0,0,4,6.5
1885,1,1,"L0",0,2,2,1,6,1,"C0",0,7,3,0,1,1,0,0,23,0,0,1840,40,0,0,31,6,0,6,0,1042,0,0,3672,0,728.92,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,55522.96,0,0,0,0,4,33.13
12718,4,2,"I0",2,2,4,2,6,1,"D0",0,7,15,11,1,1,0,0,0,30,0,1723,38,45,0,31,6,0,6,0,1629.73,0,0,503,0,396.62,122.34,2603.02,12,0,1,19,6,0,6,0,6,0,27328.5,817.84,4153.44,0,0,5,15.83
9124,1,5,"N0",2,2,2,1,1,2,"O0",0,3,0,4,2,2,0,0,30,0,0,1758,30,0,0,31,6,0,6,0,129.47,0,0,1507.48,0,21.25,84.35,1349.72,6,0,1,66,6,0,6,0,6,0,8182,2045.59,0,0,0,2,18.02
22829,5,4,"O0",1,1,1,1,6,1,"H0",0,4,0,5,2,2,0,0,0,15,0,600,20,0,0,31,6,0,6,0,583.33,0,0,0,0,11.67,37.33,583.33,6,0,6,0,6,0,6,0,6,0,3636.09,0,583.33,0,0,5,24.63
3988,9,5,"G1",3,2,2,2,6,1,"E0",0,5,1,3,1,1,0,0,22,0,3,1335,35,0,0,31,6,0,6,0,1234.74,0,0,0,0,0,67.67,1234.74,12,0,6,0,6,0,6,0,6,0,12718.69,0,400,0,0,2,27.2
19822,10,4,"N0",3,2,2,3,6,1,"E0",0,3,14,10,1,1,0,0,23,0,0,1750,38,19,0,31,6,0,6,0,1130,0,0,319.12,0,131.87,106.13,1671.35,12,0,1,7,6,0,6,0,6,0,18684.54,345.66,2614.91,0,0,5,12.44
15358,8,4,"K0",2,2,2,3,1,1,"A0",1,7,22,2,1,1,0,0,25,0,0,1680,37,30,0,31,6,0,6,0,1885.42,0,0,2875.5,0,1186.42,262.85,4139.39,12,0,6,0,6,0,6,0,6,0,66117.74,0,11146.57,97.45,0,5,8.39
15866,4,1,"I0",1,2,2,2,6,1,"F0",1,5,8,4,1,1,0,0,0,35,0,1800,40,0,0,31,6,0,6,0,1486.77,0,0,158.48,0,197.76,104.48,1645.25,12,0,6,0,6,0,6,0,6,0,19743,0,0,0,0,3,113.55
25104,21,1,"N0",3,2,2,1,1,1,"I0",0,3,25,11,1,1,0,0,0,31,0,1782,37,30,0,31,6,0,6,0,992.94,0,0,515.77,85.29,172.45,115.11,1812.85,12,0,6,0,6,0,6,0,6,0,21743,0,3502.2,0,0,4,22.2
11827,14,3,"E0",2,2,2,2,1,1,"N0",0,2,8,8,1,1,0,0,0,30,0,1789,40,0,0,31,6,0,6,0,1275.5,0,0,1199.42,116.2,390.46,160.35,2525.13,12,0,6,0,6,0,6,0,6,0,29338.71,0,0,0,0,4,21.64
7216,10,7,"S0",2,2,1,5,6,1,"B0",0,6,5,6,1,1,0,0,0,30,0,1840,40,0,0,31,6,0,6,0,1107.5,0,0,452.84,0,199.26,99.09,1560.34,12,0,6,0,6,0,6,0,6,0,19191.66,0,0,0,0,2,66.11
5279,4,2,"E0",1,1,1,2,1,1,"N0",0,3,18,8,1,1,0,0,23,0,6,1620,37,30,0,31,6,0,6,0,1522.57,0,0,0,0,211.03,112.44,1770.72,12,0,6,0,6,0,6,0,6,0,22501.54,0,0,0,0,3,12.76
8864,2,6,"G1",2,2,1,2,1,1,"L0",0,4,0,4,1,2,0,0,0,15,2,1759,40,0,1,31,6,0,6,0,1082.21,0,14.67,261.95,0,243.09,149.69,2342.49,5,25,6,0,6,0,6,0,6,0,14853.84,0,6715.76,0,0,2,39.11
23370,18,5,"G2",3,2,2,1,6,1,"G0",0,4,15,8,1,1,0,0,0,31,0,1792,40,0,0,31,6,0,6,0,1306.76,0,0,0,0,99.52,108.4,1707.04,12,0,6,0,6,0,6,0,6,0,21511.1,0,0,0,0,4,29.4
24089,12,5,"F0",2,2,2,2,1,2,"N0",0,2,11,5,1,1,0,0,0,30,4,1736,40,0,0,31,1,12,6,0,2014.98,0,0,0,0,310.46,172.14,2710.8,12,0,1,365,6,0,6,0,6,0,0,25567.43,1387.73,0,0,4,120.43
7801,11,6,"Q0",3,2,2,4,6,2,"H0",0,3,11,6,2,1,0,0,0,30,0,1755,39,0,0,31,6,0,6,0,984.65,970.82,0,326.21,0,64.48,79.13,79.13,12,0,1,28,6,0,6,0,6,0,19173.62,1107.41,1914.54,0,0,5,18.11
1368,10,2,"N0",3,2,2,2,6,1,"O0",0,2,0,5,2,1,0,0,0,30,0,590,1,0,0,31,6,0,6,0,27.41,0,0,8.58,0,0.72,2.99,47.1,7,2,6,0,6,0,6,0,6,0,3983.54,0,332.12,0,0,5,20.32
6390,8,5,"G2",3,2,2,1,1,1,"D0",1,3,6,0,1,1,0,0,0,31,0,1770,40,0,0,31,6,0,6,0,4004.26,0,0,15.99,0,767.41,259,4078.69,12,0,6,0,6,0,6,0,6,0,50655.15,0,9303.99,201.24,0,4,67.02
3726,3,2,"C7",2,2,4,3,6,1,"F0",0,6,30,0,2,1,0,0,25,0,7,1467,32,0,0,31,6,0,6,0,570.01,0,0,1820.11,0,406.32,182,2866.27,12,0,6,0,6,0,1,365,6,0,39009.71,0,7371.08,0,0,5,96.4
14001,25,5,"C7",3,2,4,2,6,1,"P0",0,3,0,3,1,1,0,0,9,0,0,1748,38,0,0,31,6,0,6,0,1222.33,0,0,406.88,66.68,32.58,121.07,1891.74,5,0,6,0,6,0,6,0,6,0,11245.43,0,1219.99,0,0,5,77.08
10947,2,6,"M0",1,2,1,1,6,1,"C0",0,6,14,0,1,1,0,0,0,30,0,1800,40,0,0,31,6,0,6,0,1530.83,0,0,0,0,122.47,71.95,1530.83,12,0,6,0,6,0,6,0,6,0,18009.96,0,0,0,0,3,112.16
1520,2,2,"C7",3,2,4,4,1,1,"M0",0,5,24,3,1,1,0,0,22,0,8,1681,40,0,0,31,6,0,6,0,3604.17,0,0,0,0,756.88,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,57198.16,0,0,0,0,5,32.44
22387,12,5,"C1",3,2,2,4,1,1,"A0",0,7,7,0,1,1,0,0,25,0,3,1676,38,0,0,31,6,0,6,0,5705.04,0,0,487.11,0,1846.86,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,101176.31,0,33367.53,4717.57,0,4,96.5
22484,21,6,"C7",3,2,2,4,1,1,"L0",0,5,17,2,1,1,0,0,21,0,4,1692,40,0,0,31,6,0,6,0,2225.7,0,0,1244.96,0,607.37,252.11,3970.28,12,0,6,0,6,0,6,0,6,0,34659.68,0,4952.8,0,0,4,15.27
15129,6,3,"K0",2,2,2,2,6,1,"D0",0,6,3,3,1,1,0,0,27,0,0,1718,39,0,0,31,6,0,6,0,1607.19,0,0,538.17,0,378.87,173.98,2739.79,12,0,6,0,6,0,6,0,6,0,30727.27,0,6981.98,597.93,0,2,118.82
18373,2,5,"C6",2,2,1,2,1,1,"L0",0,5,23,10,1,1,0,0,0,30,0,1744,39,0,0,31,6,0,6,0,1382.9,0,0,416.69,78.93,231.97,128.03,2016.19,12,0,6,0,6,0,6,0,6,0,29156.7,0,2559.6,0,0,5,12.39
562,2,4,"S0",4,2,1,1,6,1,"H0",0,3,7,1,2,1,10,0,0,30,0,522,12,0,0,31,6,0,6,0,236.77,0,0,30.56,0,0,16.97,267.33,10,0,6,0,6,0,6,0,6,0,4005.84,0,0,0,0,5,11.13
17094,7,5,"H1",2,2,1,3,1,1,"N0",0,3,12,7,1,1,0,0,26,0,0,1739,40,0,3,31,6,0,1,3,755.78,0,44.72,1486.35,120.14,344.8,205.54,2879,12,0,6,0,6,0,6,0,1,3,34401.75,0,7723.01,0,0,4,88.83
16717,2,3,"C8",1,2,2,2,1,1,"M0",0,4,12,6,1,1,0,0,21,0,3,1764,40,0,0,31,6,0,6,0,2717.07,0,0,1385.56,0,473.59,190.47,2999.47,12,0,6,0,6,0,6,0,6,0,47379.2,0,3388.8,0,0,5,34.75
16087,16,3,"P0",3,1,2,3,1,1,"B0",0,7,17,10,2,2,0,0,22,0,2,360,6,0,0,31,6,0,6,0,353.31,0,0,0,0,0,11.61,247.12,12,0,6,0,6,0,6,0,6,0,4831.68,0,0,0,0,6,25.78
7955,15,6,"C4",3,2,4,1,1,1,"D0",0,5,3,4,1,1,0,0,0,30,7,1840,40,0,0,31,6,0,6,0,1776.08,0,0,7.04,0,188.27,114.12,1783.12,12,0,6,0,6,0,6,0,6,0,22179.31,0,3019.28,0,0,2,10.32
8761,5,6,"G2",1,2,1,2,6,1,"G0",0,4,1,0,2,1,0,0,30,0,0,1728,36,0,0,31,6,0,6,0,1238.88,0,0,0,0,15.45,78.67,1238.88,12,0,6,0,6,0,6,0,6,0,14092.68,0,0,0,0,2,398.56
12708,20,4,"P0",3,1,1,5,6,1,"B0",0,6,19,2,2,1,0,0,0,30,1,960,20,0,0,31,6,0,6,0,899.69,0,0,1425.16,0,399.18,169,2661.41,12,0,6,0,6,0,6,0,6,0,32413.94,0,0,0,0,6,14.94
22816,3,1,"C8",1,2,1,2,1,1,"L0",0,4,14,0,1,1,0,0,30,0,0,1800,40,0,0,31,6,0,6,0,1700,0,0,0,0,210,135,1910,12,0,6,0,6,0,6,0,6,0,20100,0,3400,1620,0,3,4.6
12214,1,5,"M0",1,2,2,2,1,1,"A0",1,7,19,0,1,1,0,0,22,0,2,1732,39,0,0,31,6,0,6,0,10106.89,0,0,0,0,3739.55,198.69,4139.4,10,0,6,0,6,0,6,0,6,0,140696.02,0,0,0,0,5,22.88
19037,9,1,"E0",2,2,1,1,1,1,"L0",0,2,17,8,1,1,0,0,22,0,0,1760,40,0,0,31,6,0,6,0,1312.25,0,0,273.74,155.6,215.09,124.48,1960.3,12,0,6,0,6,0,6,0,6,0,23291.86,0,2624.5,0,0,5,14.69
17356,4,1,"O0",2,1,1,3,1,1,"I0",0,2,0,2,1,2,0,0,22,0,0,1498,35,0,0,31,6,0,6,0,2413.73,0,0,0,0,289.65,177.17,2768.39,4,0,6,0,6,0,6,0,6,0,11504.15,0,1451.5,0,0,4,38.59
19575,3,5,"N0",1,2,2,5,1,1,"I0",0,2,37,10,1,1,0,0,31,0,0,1782,37,5,41,31,6,0,6,0,1099.2,0,597.54,988.14,0,452.53,190.73,2406.23,12,0,6,0,6,0,6,0,6,0,35485.24,0,5142.55,0,0,5,37.33
19721,4,6,"O0",1,1,1,5,6,1,"O0",0,2,29,0,1,1,0,0,27,0,0,1820,35,0,0,31,6,0,6,0,612.59,0,0,691.25,0,130.45,71,1562.15,12,0,1,6,6,0,6,0,6,0,19837.75,822.34,2626.84,0,0,5,362.92
7232,15,3,"Q0",2,2,2,2,1,1,"D0",0,5,11,8,1,1,0,0,0,30,0,1680,38,0,0,31,6,0,6,0,2215.24,0,0,277.63,0,346.96,159.57,2513.03,12,0,6,0,6,0,6,0,6,0,34723.16,0,3661.87,163.8,0,4,117.02
10606,16,6,"K0",3,2,2,1,1,1,"A0",1,7,10,8,1,1,0,0,31,0,0,1700,39,0,0,31,1,7,6,0,3433.74,0,0,0,0,711.6,262.85,4139.4,12,0,1,42,6,0,6,0,6,0,0,45268.54,4063.72,1067,0,5,22.52
8641,6,2,"J0",1,2,1,3,6,1,"C0",1,4,3,9,1,1,0,0,25,0,0,1600,35,0,0,31,6,0,6,0,1545.96,0,0,670.26,0,464.53,190.53,3000.45,12,0,6,0,6,0,6,0,6,0,44769.95,0,5793.6,0,0,4,3.29
367,18,3,"Q0",3,1,2,5,6,1,"D0",0,7,26,0,1,1,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,804.19,0,0,1980.86,0,417.76,146.42,3050.4,12,0,1,93,6,0,6,0,6,0,31028.28,6408.15,3268.71,0,0,6,39.44
2439,10,4,"C4",2,2,4,1,1,1,"M0",0,3,5,2,1,1,0,0,0,30,3,1818,40,0,0,31,6,0,6,0,1062.37,0,0,286.25,63.36,154.6,101.15,1592.9,12,0,6,0,6,0,6,0,6,0,18494.43,0,2034.58,0,0,3,11.69
1959,16,3,"G1",3,2,3,3,6,1,"G0",0,3,6,7,2,1,0,0,0,31,0,1344,30,0,0,31,6,0,6,0,858,0,0,114.15,65.44,97.6,75.35,1186.66,12,0,1,17,6,0,6,0,6,0,18500,75,2846,0,0,2,73.36
18329,8,1,"J0",2,2,2,1,1,1,"D0",0,6,0,3,1,1,0,0,10,0,0,1800,40,0,0,31,6,0,6,0,901.16,0,0,241.7,0,25.44,94.76,1492.32,5,0,6,0,6,0,6,0,6,0,7715.85,0,0,17.88,0,2,8.31
1534,15,5,"N0",3,2,1,2,6,1,"O0",0,2,37,0,1,1,0,0,0,31,6,1800,35,0,0,31,6,0,6,0,882.34,0,0,571.09,0,182.84,115.37,1816.79,12,0,6,0,6,0,6,0,6,0,21801.45,0,4360.32,0,0,6,60.23
21514,1,4,"M0",1,2,1,1,6,1,"F0",0,6,7,3,1,2,0,0,0,30,5,1700,40,0,0,31,6,0,6,0,1507,0,0,0,0,165.77,111.64,1758.17,12,0,6,0,6,0,6,0,6,0,21097.99,0,3014,0,0,5,3.86
9717,2,4,"H2",1,2,2,2,1,1,"N0",0,3,0,4,1,2,0,0,0,25,0,1589,40,0,0,31,6,0,6,0,1166.66,0,0,0,0,23.33,74.67,1166.7,5,0,6,0,6,0,6,0,6,0,5092.48,0,0,0,0,3,3.3
15514,20,5,"Q0",3,1,2,5,6,1,"B0",0,6,7,0,1,2,0,0,22,0,6,1642,37,30,0,31,6,0,6,0,1071.06,0,0,1266.13,0,437.05,169.85,2674.9,12,0,1,103,6,0,6,0,6,0,26383.83,10372.27,3229.6,0,0,5,33.1
13462,5,4,"H2",2,1,2,3,1,1,"D0",1,3,38,1,1,1,0,0,31,0,0,1642,40,0,0,31,6,0,6,0,162.34,0,0,3198.19,0,602.74,213.13,3236.36,12,0,1,65,6,0,6,0,6,0,35664.62,4661.77,0,152.71,0,5,32.28
23657,18,5,"S0",3,1,2,3,1,1,"N0",0,4,9,8,1,1,0,0,22,0,0,1769,40,0,0,31,6,0,6,0,980.36,0,0,574,0,103.15,121,1915,11,29,1,12,6,0,6,0,6,0,22615.9,589.13,2774.17,0,0,5,21.86
3419,11,1,"J0",2,2,1,3,1,1,"D0",1,5,22,0,1,1,0,0,0,30,0,1687,36,0,0,31,6,0,6,0,1426.66,0,0,2382.98,327.42,664.42,252.82,3981.49,12,0,6,0,6,0,6,0,6,0,45620.95,0,0,293.07,0,6,6.75
8400,18,3,"D0",3,2,2,3,1,1,"C0",1,6,20,9,1,1,0,0,27,0,0,1696,40,0,0,31,6,0,6,0,7013.21,0,0,4301.77,0,3213.82,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,135779.84,0,3593.02,10211.6,0,5,1
14236,6,2,"C7",3,2,4,2,6,1,"D0",1,6,20,10,1,1,0,0,22,0,0,1756,40,0,1,31,6,0,6,0,3371.94,0,29.02,0,0,1073.93,262.85,4139.4,12,0,6,0,6,0,6,0,6,0,54001.41,0,4030.96,0,0,5,31.63
7212,3,5,"M0",2,2,1,1,1,1,"C0",0,6,0,10,1,1,0,0,23,0,1,1792,40,0,0,31,6,0,6,0,1291.04,0,0,637.53,0,275.59,142.88,2250,11,29,6,0,6,0,6,0,6,0,26924.78,0,3846.22,0,0,4,55.04
9444,4,2,"B0",1,2,4,2,1,1,"P0",0,4,0,9,1,1,0,0,0,30,0,1736,40,0,0,31,6,0,6,0,1073.53,0,0,373.35,0,158,108.33,1705.97,10,18,6,0,6,0,6,0,6,0,17880.75,0,2585.51,0,0,3,5.51
16979,8,5,"N0",3,2,1,5,1,1,"P0",0,4,0,3,2,1,3,13,7,0,0,522,40,0,4,31,6,0,6,0,1629.92,0,36.75,0,0,33.32,105.84,1629.92,3,13,6,0,6,0,6,0,6,0,6333.17,0,0,0,0,2,13.3
13180,19,5,"C4",3,2,4,1,1,1,"M0",0,4,33,0,1,1,0,0,0,30,0,1752,40,0,0,31,6,0,6,0,1420.85,0,0,1705.9,0,607.22,262.89,4139.4,12,0,1,4,6,0,6,0,6,0,48548.8,387.9,7748.67,205.38,0,5,54.81
21570,2,4,"P0",2,1,1,5,1,1,"H0",0,7,5,4,1,2,0,0,22,0,6,1800,37,30,0,31,6,0,6,0,679.15,0,0,905.76,0,200.03,86.32,4139.4,12,0,6,0,6,0,6,0,6,0,22362.56,0,0,0,0,4,20.51
604,3,7,"K0",1,2,1,1,6,1,"C0",0,6,1,0,1,1,0,0,23,0,0,1840,40,0,0,31,6,0,6,0,1461.91,0,0,371.43,0,232.1,202.59,1833.34,12,0,6,0,6,0,6,0,6,0,24166.74,0,2000,0,0,2,10.21
427,19,2,"N0",3,2,2,2,6,1,"O0",0,2,5,7,1,1,0,0,0,31,0,1592,35,0,0,31,6,0,6,0,1368.28,0,0,39.25,19.25,126.68,104.07,1638.91,12,0,6,0,6,0,6,0,6,0,20062.32,0,2776.56,0,0,6,82.25
